sample_id,subject,label,fold,role
s07_1test_r3_t11,7,4,loso_s6,train
s07_1test_r3_t12,7,4,loso_s6,train
s07_1test_r3_t13,7,4,loso_s6,train
s07_1test_r3_t14,7,2,loso_s6,train
s07_1test_r3_t15,7,1,loso_s6,train
s07_1test_r3_t16,7,3,loso_s6,train
s07_1test_r3_t17,7,2,loso_s6,train
s07_1test_r3_t18,7,4,loso_s6,train
s07_1test_r3_t19,7,1,loso_s6,train
s07_1test_r3_t20,7,4,loso_s6,train
s07_1test_r3_t21,7,3,loso_s6,train
s07_1test_r3_t22,7,2,loso_s6,train
s07_1test_r3_t23,7,4,loso_s6,train
s07_1test_r3_t24,7,4,loso_s6,train
s07_1test_r3_t25,7,1,loso_s6,train
s07_1test_r3_t26,7,2,loso_s6,train
s07_1test_r3_t27,7,2,loso_s6,train
s07_1test_r3_t28,7,3,loso_s6,train
s07_1test_r3_t29,7,4,loso_s6,train
s07_1test_r3_t30,7,2,loso_s6,train
s07_1test_r3_t31,7,1,loso_s6,train
s07_1test_r3_t32,7,1,loso_s6,train
s07_1test_r3_t33,7,4,loso_s6,train
s07_1test_r3_t34,7,2,loso_s6,train
s07_1test_r3_t35,7,1,loso_s6,train
s07_1test_r3_t36,7,3,loso_s6,train
s07_1test_r3_t37,7,2,loso_s6,train
s07_1test_r3_t38,7,2,loso_s6,train
s07_1test_r3_t39,7,3,loso_s6,train
s07_1test_r3_t40,7,1,loso_s6,train
s07_1test_r3_t41,7,4,loso_s6,train
s07_1test_r3_t42,7,3,loso_s6,train
s07_1test_r3_t43,7,3,loso_s6,train
s07_1test_r3_t44,7,3,loso_s6,train
s07_1test_r3_t45,7,3,loso_s6,train
s07_1test_r3_t46,7,1,loso_s6,train
s07_1test_r3_t47,7,2,loso_s6,train
s07_1test_r3_t48,7,1,loso_s6,train
s07_1test_r4_t01,7,2,loso_s6,train
s07_1test_r4_t02,7,1,loso_s6,train
s07_1test_r4_t03,7,1,loso_s6,train
s07_1test_r4_t04,7,3,loso_s6,train
s07_1test_r4_t05,7,3,loso_s6,train
s07_1test_r4_t06,7,2,loso_s6,train
s07_1test_r4_t07,7,3,loso_s6,train
s07_1test_r4_t08,7,4,loso_s6,train
s07_1test_r4_t09,7,1,loso_s6,train
s07_1test_r4_t10,7,4,loso_s6,train
s07_1test_r4_t11,7,1,loso_s6,train
s07_1test_r4_t12,7,1,loso_s6,train
s07_1test_r4_t13,7,2,loso_s6,train
s07_1test_r4_t14,7,4,loso_s6,train
s07_1test_r4_t15,7,3,loso_s6,train
s07_1test_r4_t16,7,2,loso_s6,train
s07_1test_r4_t17,7,4,loso_s6,train
s07_1test_r4_t18,7,3,loso_s6,train
s07_1test_r4_t19,7,4,loso_s6,train
s07_1test_r4_t20,7,3,loso_s6,train
s07_1test_r4_t21,7,4,loso_s6,train
s07_1test_r4_t22,7,2,loso_s6,train
s07_1test_r4_t23,7,2,loso_s6,train
s07_1test_r4_t24,7,4,loso_s6,train
s07_1test_r4_t25,7,1,loso_s6,train
s07_1test_r4_t26,7,2,loso_s6,train
s07_1test_r4_t27,7,2,loso_s6,train
s07_1test_r4_t28,7,2,loso_s6,train
s07_1test_r4_t29,7,3,loso_s6,train
s07_1test_r4_t30,7,4,loso_s6,train
s07_1test_r4_t31,7,1,loso_s6,train
s07_1test_r4_t32,7,4,loso_s6,train
s07_1test_r4_t33,7,1,loso_s6,train
s07_1test_r4_t34,7,3,loso_s6,train
s07_1test_r4_t35,7,1,loso_s6,train
s07_1test_r4_t36,7,4,loso_s6,train
s07_1test_r4_t37,7,1,loso_s6,train
s07_1test_r4_t38,7,3,loso_s6,train
s07_1test_r4_t39,7,1,loso_s6,train
s07_1test_r4_t40,7,2,loso_s6,train
s07_1test_r4_t41,7,3,loso_s6,train
s07_1test_r4_t42,7,3,loso_s6,train
s07_1test_r4_t43,7,4,loso_s6,train
s07_1test_r4_t44,7,1,loso_s6,train
s07_1test_r4_t45,7,2,loso_s6,train
s07_1test_r4_t46,7,4,loso_s6,train
s07_1test_r4_t47,7,2,loso_s6,train
s07_1test_r4_t48,7,3,loso_s6,train
s07_1test_r5_t01,7,3,loso_s6,train
s07_1test_r5_t02,7,1,loso_s6,train
s07_1test_r5_t03,7,4,loso_s6,train
s07_1test_r5_t04,7,2,loso_s6,train
s07_1test_r5_t05,7,4,loso_s6,train
s07_1test_r5_t06,7,1,loso_s6,train
s07_1test_r5_t07,7,1,loso_s6,train
s07_1test_r5_t08,7,3,loso_s6,train
s07_1test_r5_t09,7,3,loso_s6,train
s07_1test_r5_t10,7,2,loso_s6,train
s07_1test_r5_t11,7,4,loso_s6,train
s07_1test_r5_t12,7,2,loso_s6,train
s07_1test_r5_t13,7,2,loso_s6,train
s07_1test_r5_t14,7,1,loso_s6,train
s07_1test_r5_t15,7,2,loso_s6,train
s07_1test_r5_t16,7,4,loso_s6,train
s07_1test_r5_t17,7,4,loso_s6,train
s07_1test_r5_t18,7,2,loso_s6,train
s07_1test_r5_t19,7,2,loso_s6,train
s07_1test_r5_t20,7,2,loso_s6,train
s07_1test_r5_t21,7,2,loso_s6,train
s07_1test_r5_t22,7,4,loso_s6,train
s07_1test_r5_t23,7,4,loso_s6,train
s07_1test_r5_t24,7,3,loso_s6,train
s07_1test_r5_t25,7,4,loso_s6,train
s07_1test_r5_t26,7,1,loso_s6,train
s07_1test_r5_t27,7,2,loso_s6,train
s07_1test_r5_t28,7,3,loso_s6,train
s07_1test_r5_t29,7,2,loso_s6,train
s07_1test_r5_t30,7,1,loso_s6,train
s07_1test_r5_t31,7,4,loso_s6,train
s07_1test_r5_t32,7,1,loso_s6,train
s07_1test_r5_t33,7,4,loso_s6,train
s07_1test_r5_t34,7,1,loso_s6,train
s07_1test_r5_t35,7,1,loso_s6,train
s07_1test_r5_t36,7,1,loso_s6,train
s07_1test_r5_t37,7,1,loso_s6,train
s07_1test_r5_t38,7,3,loso_s6,train
s07_1test_r5_t39,7,3,loso_s6,train
s07_1test_r5_t40,7,4,loso_s6,train
s07_1test_r5_t41,7,2,loso_s6,train
s07_1test_r5_t42,7,3,loso_s6,train
s07_1test_r5_t43,7,3,loso_s6,train
s07_1test_r5_t44,7,3,loso_s6,train
s07_1test_r5_t45,7,4,loso_s6,train
s07_1test_r5_t46,7,3,loso_s6,train
s07_1test_r5_t47,7,1,loso_s6,train
s07_1test_r5_t48,7,3,loso_s6,train
s08_0train_r0_t01,8,1,loso_s6,train
s08_0train_r0_t02,8,2,loso_s6,train
s08_0train_r0_t03,8,2,loso_s6,train
s08_0train_r0_t04,8,1,loso_s6,train
s08_0train_r0_t05,8,2,loso_s6,train
s08_0train_r0_t06,8,1,loso_s6,train
s08_0train_r0_t07,8,2,loso_s6,train
s08_0train_r0_t08,8,3,loso_s6,train
s08_0train_r0_t09,8,2,loso_s6,train
s08_0train_r0_t10,8,4,loso_s6,train
s08_0train_r0_t11,8,1,loso_s6,train
s08_0train_r0_t12,8,3,loso_s6,train
s08_0train_r0_t13,8,2,loso_s6,train
s08_0train_r0_t14,8,1,loso_s6,train
s08_0train_r0_t15,8,4,loso_s6,train
s08_0train_r0_t16,8,4,loso_s6,train
s08_0train_r0_t17,8,4,loso_s6,train
s08_0train_r0_t18,8,4,loso_s6,train
s08_0train_r0_t19,8,4,loso_s6,train
s08_0train_r0_t20,8,1,loso_s6,train
s08_0train_r0_t21,8,3,loso_s6,train
s08_0train_r0_t22,8,2,loso_s6,train
s08_0train_r0_t23,8,1,loso_s6,train
s08_0train_r0_t24,8,1,loso_s6,train
s08_0train_r0_t25,8,3,loso_s6,train
s08_0train_r0_t26,8,4,loso_s6,train
s08_0train_r0_t27,8,1,loso_s6,train
s08_0train_r0_t28,8,3,loso_s6,train
s08_0train_r0_t29,8,3,loso_s6,train
s08_0train_r0_t30,8,3,loso_s6,train
s08_0train_r0_t31,8,1,loso_s6,train
s08_0train_r0_t32,8,2,loso_s6,train
s08_0train_r0_t33,8,1,loso_s6,train
s08_0train_r0_t34,8,2,loso_s6,train
s08_0train_r0_t35,8,2,loso_s6,train
s08_0train_r0_t36,8,1,loso_s6,train
s08_0train_r0_t37,8,2,loso_s6,train
s08_0train_r0_t38,8,3,loso_s6,train
s08_0train_r0_t39,8,2,loso_s6,train
s08_0train_r0_t40,8,3,loso_s6,train
s08_0train_r0_t41,8,3,loso_s6,train
s08_0train_r0_t42,8,4,loso_s6,train
s08_0train_r0_t43,8,3,loso_s6,train
s08_0train_r0_t44,8,3,loso_s6,train
s08_0train_r0_t45,8,4,loso_s6,train
s08_0train_r0_t46,8,4,loso_s6,train
s08_0train_r0_t47,8,4,loso_s6,train
s08_0train_r0_t48,8,4,loso_s6,train
s08_0train_r1_t01,8,4,loso_s6,train
s08_0train_r1_t02,8,3,loso_s6,train
s08_0train_r1_t03,8,2,loso_s6,train
s08_0train_r1_t04,8,1,loso_s6,train
s08_0train_r1_t05,8,1,loso_s6,train
s08_0train_r1_t06,8,2,loso_s6,train
s08_0train_r1_t07,8,3,loso_s6,train
s08_0train_r1_t08,8,4,loso_s6,train
s08_0train_r1_t09,8,2,loso_s6,train
s08_0train_r1_t10,8,3,loso_s6,train
s08_0train_r1_t11,8,1,loso_s6,train
s08_0train_r1_t12,8,1,loso_s6,train
s08_0train_r1_t13,8,1,loso_s6,train
s08_0train_r1_t14,8,4,loso_s6,train
s08_0train_r1_t15,8,2,loso_s6,train
s08_0train_r1_t16,8,2,loso_s6,train
s08_0train_r1_t17,8,1,loso_s6,train
s08_0train_r1_t18,8,1,loso_s6,train
s08_0train_r1_t19,8,3,loso_s6,train
s08_0train_r1_t20,8,1,loso_s6,train
s08_0train_r1_t21,8,2,loso_s6,train
s08_0train_r1_t22,8,4,loso_s6,train
s08_0train_r1_t23,8,4,loso_s6,train
s08_0train_r1_t24,8,3,loso_s6,train
s08_0train_r1_t25,8,1,loso_s6,train
s08_0train_r1_t26,8,4,loso_s6,train
s08_0train_r1_t27,8,4,loso_s6,train
s08_0train_r1_t28,8,2,loso_s6,train
s08_0train_r1_t29,8,4,loso_s6,train
s08_0train_r1_t30,8,4,loso_s6,train
s08_0train_r1_t31,8,2,loso_s6,train
s08_0train_r1_t32,8,1,loso_s6,train
s08_0train_r1_t33,8,2,loso_s6,train
s08_0train_r1_t34,8,3,loso_s6,train
s08_0train_r1_t35,8,3,loso_s6,train
s08_0train_r1_t36,8,3,loso_s6,train
s08_0train_r1_t37,8,4,loso_s6,train
s08_0train_r1_t38,8,3,loso_s6,train
s08_0train_r1_t39,8,1,loso_s6,train
s08_0train_r1_t40,8,4,loso_s6,train
s08_0train_r1_t41,8,2,loso_s6,train
s08_0train_r1_t42,8,3,loso_s6,train
s08_0train_r1_t43,8,2,loso_s6,train
s08_0train_r1_t44,8,3,loso_s6,train
s08_0train_r1_t45,8,4,loso_s6,train
s08_0train_r1_t46,8,2,loso_s6,train
s08_0train_r1_t47,8,3,loso_s6,train
s08_0train_r1_t48,8,1,loso_s6,train
s08_0train_r2_t01,8,1,loso_s6,train
s08_0train_r2_t02,8,1,loso_s6,train
s08_0train_r2_t03,8,4,loso_s6,train
s08_0train_r2_t04,8,2,loso_s6,train
s08_0train_r2_t05,8,1,loso_s6,train
s08_0train_r2_t06,8,3,loso_s6,train
s08_0train_r2_t07,8,1,loso_s6,train
s08_0train_r2_t08,8,3,loso_s6,train
s08_0train_r2_t09,8,2,loso_s6,train
s08_0train_r2_t10,8,4,loso_s6,train
s08_0train_r2_t11,8,1,loso_s6,train
s08_0train_r2_t12,8,3,loso_s6,train
s08_0train_r2_t13,8,3,loso_s6,train
s08_0train_r2_t14,8,1,loso_s6,train
s08_0train_r2_t15,8,3,loso_s6,train
s08_0train_r2_t16,8,2,loso_s6,train
s08_0train_r2_t17,8,4,loso_s6,train
s08_0train_r2_t18,8,4,loso_s6,train
s08_0train_r2_t19,8,4,loso_s6,train
s08_0train_r2_t20,8,3,loso_s6,train
s08_0train_r2_t21,8,1,loso_s6,train
s08_0train_r2_t22,8,4,loso_s6,train
s08_0train_r2_t23,8,2,loso_s6,train
s08_0train_r2_t24,8,4,loso_s6,train
s08_0train_r2_t25,8,2,loso_s6,train
s08_0train_r2_t26,8,1,loso_s6,train
s08_0train_r2_t27,8,3,loso_s6,train
s08_0train_r2_t28,8,2,loso_s6,train
s08_0train_r2_t29,8,1,loso_s6,train
s08_0train_r2_t30,8,3,loso_s6,train
s08_0train_r2_t31,8,3,loso_s6,train
s08_0train_r2_t32,8,1,loso_s6,train
s08_0train_r2_t33,8,3,loso_s6,train
s08_0train_r2_t34,8,4,loso_s6,train
s08_0train_r2_t35,8,4,loso_s6,train
s08_0train_r2_t36,8,2,loso_s6,train
s08_0train_r2_t37,8,1,loso_s6,train
s08_0train_r2_t38,8,2,loso_s6,train
s08_0train_r2_t39,8,4,loso_s6,train
s08_0train_r2_t40,8,2,loso_s6,train
s08_0train_r2_t41,8,4,loso_s6,train
s08_0train_r2_t42,8,3,loso_s6,train
s08_0train_r2_t43,8,2,loso_s6,train
s08_0train_r2_t44,8,2,loso_s6,train
s08_0train_r2_t45,8,2,loso_s6,train
s08_0train_r2_t46,8,3,loso_s6,train
s08_0train_r2_t47,8,4,loso_s6,train
s08_0train_r2_t48,8,1,loso_s6,train
s08_0train_r3_t01,8,2,loso_s6,train
s08_0train_r3_t02,8,4,loso_s6,train
s08_0train_r3_t03,8,1,loso_s6,train
s08_0train_r3_t04,8,3,loso_s6,train
s08_0train_r3_t05,8,3,loso_s6,train
s08_0train_r3_t06,8,4,loso_s6,train
s08_0train_r3_t07,8,1,loso_s6,train
s08_0train_r3_t08,8,1,loso_s6,train
s08_0train_r3_t09,8,3,loso_s6,train
s08_0train_r3_t10,8,2,loso_s6,train
s08_0train_r3_t11,8,4,loso_s6,train
s08_0train_r3_t12,8,4,loso_s6,train
s08_0train_r3_t13,8,4,loso_s6,train
s08_0train_r3_t14,8,2,loso_s6,train
s08_0train_r3_t15,8,1,loso_s6,train
s08_0train_r3_t16,8,3,loso_s6,train
s08_0train_r3_t17,8,2,loso_s6,train
s08_0train_r3_t18,8,4,loso_s6,train
s08_0train_r3_t19,8,1,loso_s6,train
s08_0train_r3_t20,8,4,loso_s6,train
s08_0train_r3_t21,8,3,loso_s6,train
s08_0train_r3_t22,8,2,loso_s6,train
s08_0train_r3_t23,8,4,loso_s6,train
s08_0train_r3_t24,8,4,loso_s6,train
s08_0train_r3_t25,8,1,loso_s6,train
s08_0train_r3_t26,8,2,loso_s6,train
s08_0train_r3_t27,8,2,loso_s6,train
s08_0train_r3_t28,8,3,loso_s6,train
s08_0train_r3_t29,8,4,loso_s6,train
s08_0train_r3_t30,8,2,loso_s6,train
s08_0train_r3_t31,8,1,loso_s6,train
s08_0train_r3_t32,8,1,loso_s6,train
s08_0train_r3_t33,8,4,loso_s6,train
s08_0train_r3_t34,8,2,loso_s6,train
s08_0train_r3_t35,8,1,loso_s6,train
s08_0train_r3_t36,8,3,loso_s6,train
s08_0train_r3_t37,8,2,loso_s6,train
s08_0train_r3_t38,8,2,loso_s6,train
s08_0train_r3_t39,8,3,loso_s6,train
s08_0train_r3_t40,8,1,loso_s6,train
s08_0train_r3_t41,8,4,loso_s6,train
s08_0train_r3_t42,8,3,loso_s6,train
s08_0train_r3_t43,8,3,loso_s6,train
s08_0train_r3_t44,8,3,loso_s6,train
s08_0train_r3_t45,8,3,loso_s6,train
s08_0train_r3_t46,8,1,loso_s6,train
s08_0train_r3_t47,8,2,loso_s6,train
s08_0train_r3_t48,8,1,loso_s6,train
s08_0train_r4_t01,8,2,loso_s6,train
s08_0train_r4_t02,8,1,loso_s6,train
s08_0train_r4_t03,8,1,loso_s6,train
s08_0train_r4_t04,8,3,loso_s6,train
s08_0train_r4_t05,8,3,loso_s6,train
s08_0train_r4_t06,8,2,loso_s6,train
s08_0train_r4_t07,8,3,loso_s6,train
s08_0train_r4_t08,8,4,loso_s6,train
s08_0train_r4_t09,8,1,loso_s6,train
s08_0train_r4_t10,8,4,loso_s6,train
s08_0train_r4_t11,8,1,loso_s6,train
s08_0train_r4_t12,8,1,loso_s6,train
s08_0train_r4_t13,8,2,loso_s6,train
s08_0train_r4_t14,8,4,loso_s6,train
s08_0train_r4_t15,8,3,loso_s6,train
s08_0train_r4_t16,8,2,loso_s6,train
s08_0train_r4_t17,8,4,loso_s6,train
s08_0train_r4_t18,8,3,loso_s6,train
s08_0train_r4_t19,8,4,loso_s6,train
s08_0train_r4_t20,8,3,loso_s6,train
s08_0train_r4_t21,8,4,loso_s6,train
s08_0train_r4_t22,8,2,loso_s6,train
s08_0train_r4_t23,8,2,loso_s6,train
s08_0train_r4_t24,8,4,loso_s6,train
s08_0train_r4_t25,8,1,loso_s6,train
s08_0train_r4_t26,8,2,loso_s6,train
s08_0train_r4_t27,8,2,loso_s6,train
s08_0train_r4_t28,8,2,loso_s6,train
s08_0train_r4_t29,8,3,loso_s6,train
s08_0train_r4_t30,8,4,loso_s6,train
s08_0train_r4_t31,8,1,loso_s6,train
s08_0train_r4_t32,8,4,loso_s6,train
s08_0train_r4_t33,8,1,loso_s6,train
s08_0train_r4_t34,8,3,loso_s6,train
s08_0train_r4_t35,8,1,loso_s6,train
s08_0train_r4_t36,8,4,loso_s6,train
s08_0train_r4_t37,8,1,loso_s6,train
s08_0train_r4_t38,8,3,loso_s6,train
s08_0train_r4_t39,8,1,loso_s6,train
s08_0train_r4_t40,8,2,loso_s6,train
s08_0train_r4_t41,8,3,loso_s6,train
s08_0train_r4_t42,8,3,loso_s6,train
s08_0train_r4_t43,8,4,loso_s6,train
s08_0train_r4_t44,8,1,loso_s6,train
s08_0train_r4_t45,8,2,loso_s6,train
s08_0train_r4_t46,8,4,loso_s6,train
s08_0train_r4_t47,8,2,loso_s6,train
s08_0train_r4_t48,8,3,loso_s6,train
s08_0train_r5_t01,8,3,loso_s6,train
s08_0train_r5_t02,8,1,loso_s6,train
s08_0train_r5_t03,8,4,loso_s6,train
s08_0train_r5_t04,8,2,loso_s6,train
s08_0train_r5_t05,8,4,loso_s6,train
s08_0train_r5_t06,8,1,loso_s6,train
s08_0train_r5_t07,8,1,loso_s6,train
s08_0train_r5_t08,8,3,loso_s6,train
s08_0train_r5_t09,8,3,loso_s6,train
s08_0train_r5_t10,8,2,loso_s6,train
s08_0train_r5_t11,8,4,loso_s6,train
s08_0train_r5_t12,8,2,loso_s6,train
s08_0train_r5_t13,8,2,loso_s6,train
s08_0train_r5_t14,8,1,loso_s6,train
s08_0train_r5_t15,8,2,loso_s6,train
s08_0train_r5_t16,8,4,loso_s6,train
s08_0train_r5_t17,8,4,loso_s6,train
s08_0train_r5_t18,8,2,loso_s6,train
s08_0train_r5_t19,8,2,loso_s6,train
s08_0train_r5_t20,8,2,loso_s6,train
s08_0train_r5_t21,8,2,loso_s6,train
s08_0train_r5_t22,8,4,loso_s6,train
s08_0train_r5_t23,8,4,loso_s6,train
s08_0train_r5_t24,8,3,loso_s6,train
s08_0train_r5_t25,8,4,loso_s6,train
s08_0train_r5_t26,8,1,loso_s6,train
s08_0train_r5_t27,8,2,loso_s6,train
s08_0train_r5_t28,8,3,loso_s6,train
s08_0train_r5_t29,8,2,loso_s6,train
s08_0train_r5_t30,8,1,loso_s6,train
s08_0train_r5_t31,8,4,loso_s6,train
s08_0train_r5_t32,8,1,loso_s6,train
s08_0train_r5_t33,8,4,loso_s6,train
s08_0train_r5_t34,8,1,loso_s6,train
s08_0train_r5_t35,8,1,loso_s6,train
s08_0train_r5_t36,8,1,loso_s6,train
s08_0train_r5_t37,8,1,loso_s6,train
s08_0train_r5_t38,8,3,loso_s6,train
s08_0train_r5_t39,8,3,loso_s6,train
s08_0train_r5_t40,8,4,loso_s6,train
s08_0train_r5_t41,8,2,loso_s6,train
s08_0train_r5_t42,8,3,loso_s6,train
s08_0train_r5_t43,8,3,loso_s6,train
s08_0train_r5_t44,8,3,loso_s6,train
s08_0train_r5_t45,8,4,loso_s6,train
s08_0train_r5_t46,8,3,loso_s6,train
s08_0train_r5_t47,8,1,loso_s6,train
s08_0train_r5_t48,8,3,loso_s6,train
s08_1test_r0_t01,8,1,loso_s6,train
s08_1test_r0_t02,8,2,loso_s6,train
s08_1test_r0_t03,8,2,loso_s6,train
s08_1test_r0_t04,8,1,loso_s6,train
s08_1test_r0_t05,8,2,loso_s6,train
s08_1test_r0_t06,8,1,loso_s6,train
s08_1test_r0_t07,8,2,loso_s6,train
s08_1test_r0_t08,8,3,loso_s6,train
s08_1test_r0_t09,8,2,loso_s6,train
s08_1test_r0_t10,8,4,loso_s6,train
s08_1test_r0_t11,8,1,loso_s6,train
s08_1test_r0_t12,8,3,loso_s6,train
s08_1test_r0_t13,8,2,loso_s6,train
s08_1test_r0_t14,8,1,loso_s6,train
s08_1test_r0_t15,8,4,loso_s6,train
s08_1test_r0_t16,8,4,loso_s6,train
s08_1test_r0_t17,8,4,loso_s6,train
s08_1test_r0_t18,8,4,loso_s6,train
s08_1test_r0_t19,8,4,loso_s6,train
s08_1test_r0_t20,8,1,loso_s6,train
s08_1test_r0_t21,8,3,loso_s6,train
s08_1test_r0_t22,8,2,loso_s6,train
s08_1test_r0_t23,8,1,loso_s6,train
s08_1test_r0_t24,8,1,loso_s6,train
s08_1test_r0_t25,8,3,loso_s6,train
s08_1test_r0_t26,8,4,loso_s6,train
s08_1test_r0_t27,8,1,loso_s6,train
s08_1test_r0_t28,8,3,loso_s6,train
s08_1test_r0_t29,8,3,loso_s6,train
s08_1test_r0_t30,8,3,loso_s6,train
s08_1test_r0_t31,8,1,loso_s6,train
s08_1test_r0_t32,8,2,loso_s6,train
s08_1test_r0_t33,8,1,loso_s6,train
s08_1test_r0_t34,8,2,loso_s6,train
s08_1test_r0_t35,8,2,loso_s6,train
s08_1test_r0_t36,8,1,loso_s6,train
s08_1test_r0_t37,8,2,loso_s6,train
s08_1test_r0_t38,8,3,loso_s6,train
s08_1test_r0_t39,8,2,loso_s6,train
s08_1test_r0_t40,8,3,loso_s6,train
s08_1test_r0_t41,8,3,loso_s6,train
s08_1test_r0_t42,8,4,loso_s6,train
s08_1test_r0_t43,8,3,loso_s6,train
s08_1test_r0_t44,8,3,loso_s6,train
s08_1test_r0_t45,8,4,loso_s6,train
s08_1test_r0_t46,8,4,loso_s6,train
s08_1test_r0_t47,8,4,loso_s6,train
s08_1test_r0_t48,8,4,loso_s6,train
s08_1test_r1_t01,8,4,loso_s6,train
s08_1test_r1_t02,8,3,loso_s6,train
s08_1test_r1_t03,8,2,loso_s6,train
s08_1test_r1_t04,8,1,loso_s6,train
s08_1test_r1_t05,8,1,loso_s6,train
s08_1test_r1_t06,8,2,loso_s6,train
s08_1test_r1_t07,8,3,loso_s6,train
s08_1test_r1_t08,8,4,loso_s6,train
s08_1test_r1_t09,8,2,loso_s6,train
s08_1test_r1_t10,8,3,loso_s6,train
s08_1test_r1_t11,8,1,loso_s6,train
s08_1test_r1_t12,8,1,loso_s6,train
s08_1test_r1_t13,8,1,loso_s6,train
s08_1test_r1_t14,8,4,loso_s6,train
s08_1test_r1_t15,8,2,loso_s6,train
s08_1test_r1_t16,8,2,loso_s6,train
s08_1test_r1_t17,8,1,loso_s6,train
s08_1test_r1_t18,8,1,loso_s6,train
s08_1test_r1_t19,8,3,loso_s6,train
s08_1test_r1_t20,8,1,loso_s6,train
s08_1test_r1_t21,8,2,loso_s6,train
s08_1test_r1_t22,8,4,loso_s6,train
s08_1test_r1_t23,8,4,loso_s6,train
s08_1test_r1_t24,8,3,loso_s6,train
s08_1test_r1_t25,8,1,loso_s6,train
s08_1test_r1_t26,8,4,loso_s6,train
s08_1test_r1_t27,8,4,loso_s6,train
s08_1test_r1_t28,8,2,loso_s6,train
s08_1test_r1_t29,8,4,loso_s6,train
s08_1test_r1_t30,8,4,loso_s6,train
s08_1test_r1_t31,8,2,loso_s6,train
s08_1test_r1_t32,8,1,loso_s6,train
s08_1test_r1_t33,8,2,loso_s6,train
s08_1test_r1_t34,8,3,loso_s6,train
s08_1test_r1_t35,8,3,loso_s6,train
s08_1test_r1_t36,8,3,loso_s6,train
s08_1test_r1_t37,8,4,loso_s6,train
s08_1test_r1_t38,8,3,loso_s6,train
s08_1test_r1_t39,8,1,loso_s6,train
s08_1test_r1_t40,8,4,loso_s6,train
s08_1test_r1_t41,8,2,loso_s6,train
s08_1test_r1_t42,8,3,loso_s6,train
s08_1test_r1_t43,8,2,loso_s6,train
s08_1test_r1_t44,8,3,loso_s6,train
s08_1test_r1_t45,8,4,loso_s6,train
s08_1test_r1_t46,8,2,loso_s6,train
s08_1test_r1_t47,8,3,loso_s6,train
s08_1test_r1_t48,8,1,loso_s6,train
s08_1test_r2_t01,8,1,loso_s6,train
s08_1test_r2_t02,8,1,loso_s6,train
s08_1test_r2_t03,8,4,loso_s6,train
s08_1test_r2_t04,8,2,loso_s6,train
s08_1test_r2_t05,8,1,loso_s6,train
s08_1test_r2_t06,8,3,loso_s6,train
s08_1test_r2_t07,8,1,loso_s6,train
s08_1test_r2_t08,8,3,loso_s6,train
s08_1test_r2_t09,8,2,loso_s6,train
s08_1test_r2_t10,8,4,loso_s6,train
s08_1test_r2_t11,8,1,loso_s6,train
s08_1test_r2_t12,8,3,loso_s6,train
s08_1test_r2_t13,8,3,loso_s6,train
s08_1test_r2_t14,8,1,loso_s6,train
s08_1test_r2_t15,8,3,loso_s6,train
s08_1test_r2_t16,8,2,loso_s6,train
s08_1test_r2_t17,8,4,loso_s6,train
s08_1test_r2_t18,8,4,loso_s6,train
s08_1test_r2_t19,8,4,loso_s6,train
s08_1test_r2_t20,8,3,loso_s6,train
s08_1test_r2_t21,8,1,loso_s6,train
s08_1test_r2_t22,8,4,loso_s6,train
s08_1test_r2_t23,8,2,loso_s6,train
s08_1test_r2_t24,8,4,loso_s6,train
s08_1test_r2_t25,8,2,loso_s6,train
s08_1test_r2_t26,8,1,loso_s6,train
s08_1test_r2_t27,8,3,loso_s6,train
s08_1test_r2_t28,8,2,loso_s6,train
s08_1test_r2_t29,8,1,loso_s6,train
s08_1test_r2_t30,8,3,loso_s6,train
s08_1test_r2_t31,8,3,loso_s6,train
s08_1test_r2_t32,8,1,loso_s6,train
s08_1test_r2_t33,8,3,loso_s6,train
s08_1test_r2_t34,8,4,loso_s6,train
s08_1test_r2_t35,8,4,loso_s6,train
s08_1test_r2_t36,8,2,loso_s6,train
s08_1test_r2_t37,8,1,loso_s6,train
s08_1test_r2_t38,8,2,loso_s6,train
s08_1test_r2_t39,8,4,loso_s6,train
s08_1test_r2_t40,8,2,loso_s6,train
s08_1test_r2_t41,8,4,loso_s6,train
s08_1test_r2_t42,8,3,loso_s6,train
s08_1test_r2_t43,8,2,loso_s6,train
s08_1test_r2_t44,8,2,loso_s6,train
s08_1test_r2_t45,8,2,loso_s6,train
s08_1test_r2_t46,8,3,loso_s6,train
s08_1test_r2_t47,8,4,loso_s6,train
s08_1test_r2_t48,8,1,loso_s6,train
s08_1test_r3_t01,8,2,loso_s6,train
s08_1test_r3_t02,8,4,loso_s6,train
s08_1test_r3_t03,8,1,loso_s6,train
s08_1test_r3_t04,8,3,loso_s6,train
s08_1test_r3_t05,8,3,loso_s6,train
s08_1test_r3_t06,8,4,loso_s6,train
s08_1test_r3_t07,8,1,loso_s6,train
s08_1test_r3_t08,8,1,loso_s6,train
s08_1test_r3_t09,8,3,loso_s6,train
s08_1test_r3_t10,8,2,loso_s6,train
s08_1test_r3_t11,8,4,loso_s6,train
s08_1test_r3_t12,8,4,loso_s6,train
s08_1test_r3_t13,8,4,loso_s6,train
s08_1test_r3_t14,8,2,loso_s6,train
s08_1test_r3_t15,8,1,loso_s6,train
s08_1test_r3_t16,8,3,loso_s6,train
