fold_id,training_policy,role,sample_id,subject,artifact_flagged
loso_s9,expert_clean_only,train,s02_1test_r4_t06,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t09,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t11,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t12,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t13,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t16,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t22,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t23,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t25,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t26,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t27,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t28,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t31,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t33,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t35,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t37,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t39,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t40,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t44,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t45,2,False
loso_s9,expert_clean_only,train,s02_1test_r4_t47,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t02,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t04,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t06,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t07,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t10,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t12,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t13,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t14,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t15,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t18,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t19,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t20,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t21,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t26,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t27,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t29,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t30,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t32,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t34,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t35,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t36,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t37,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t41,2,False
loso_s9,expert_clean_only,train,s02_1test_r5_t47,2,False
loso_s9,expert_clean_only,train,s03_0train_r0_t01,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t02,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t03,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t04,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t05,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t06,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t07,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t09,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t11,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t13,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t14,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t20,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t22,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t23,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t24,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t31,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t32,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t33,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t34,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t35,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t36,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t37,3,False
loso_s9,expert_clean_only,train,s03_0train_r0_t39,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t03,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t04,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t05,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t06,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t09,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t11,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t12,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t13,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t15,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t16,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t17,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t18,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t20,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t25,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t28,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t31,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t32,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t33,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t39,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t43,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t46,3,False
loso_s9,expert_clean_only,train,s03_0train_r1_t48,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t01,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t02,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t04,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t05,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t07,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t09,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t11,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t14,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t16,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t21,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t23,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t25,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t26,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t28,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t29,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t32,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t36,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t37,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t38,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t40,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t43,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t44,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t45,3,False
loso_s9,expert_clean_only,train,s03_0train_r2_t48,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t03,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t08,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t10,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t14,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t15,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t17,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t19,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t22,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t25,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t26,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t27,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t30,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t31,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t32,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t34,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t35,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t38,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t46,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t47,3,False
loso_s9,expert_clean_only,train,s03_0train_r3_t48,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t01,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t02,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t03,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t06,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t09,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t11,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t12,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t13,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t16,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t22,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t23,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t25,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t26,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t27,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t28,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t31,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t33,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t35,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t37,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t39,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t40,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t44,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t45,3,False
loso_s9,expert_clean_only,train,s03_0train_r4_t47,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t02,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t04,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t06,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t07,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t10,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t12,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t13,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t14,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t15,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t18,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t19,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t20,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t21,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t26,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t27,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t29,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t30,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t32,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t34,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t35,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t36,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t37,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t41,3,False
loso_s9,expert_clean_only,train,s03_0train_r5_t47,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t01,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t02,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t04,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t05,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t06,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t07,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t09,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t13,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t14,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t20,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t22,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t23,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t24,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t27,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t31,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t32,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t33,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t34,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t35,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t36,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t37,3,False
loso_s9,expert_clean_only,train,s03_1test_r0_t39,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t03,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t04,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t06,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t09,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t11,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t12,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t13,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t15,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t16,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t17,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t18,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t20,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t21,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t25,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t28,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t31,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t32,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t33,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t39,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t41,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t43,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t46,3,False
loso_s9,expert_clean_only,train,s03_1test_r1_t48,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t01,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t02,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t04,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t05,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t07,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t09,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t11,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t14,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t16,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t21,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t23,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t25,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t26,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t28,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t29,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t32,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t36,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t37,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t38,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t40,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t43,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t44,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t45,3,False
loso_s9,expert_clean_only,train,s03_1test_r2_t48,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t01,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t03,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t07,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t08,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t10,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t14,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t15,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t17,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t19,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t22,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t25,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t26,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t27,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t30,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t31,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t32,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t34,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t37,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t38,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t40,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t47,3,False
loso_s9,expert_clean_only,train,s03_1test_r3_t48,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t01,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t02,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t03,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t06,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t09,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t11,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t12,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t13,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t16,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t22,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t23,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t25,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t26,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t27,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t28,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t31,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t33,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t35,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t37,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t39,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t40,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t44,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t45,3,False
loso_s9,expert_clean_only,train,s03_1test_r4_t47,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t02,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t06,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t07,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t10,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t12,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t13,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t14,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t15,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t18,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t19,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t20,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t21,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t26,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t27,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t29,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t30,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t32,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t34,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t35,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t36,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t41,3,False
loso_s9,expert_clean_only,train,s03_1test_r5_t47,3,False
loso_s9,expert_clean_only,train,s04_0train_r0_t03,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t05,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t06,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t10,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t12,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t13,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t14,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t15,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t16,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t18,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t20,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t22,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t23,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t26,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t28,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t29,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t31,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t33,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t35,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t38,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t39,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t41,4,False
loso_s9,expert_clean_only,train,s04_0train_r0_t46,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t02,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t03,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t04,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t05,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t08,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t10,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t13,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t14,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t18,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t21,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t22,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t24,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t25,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t26,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t27,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t29,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t31,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t33,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t37,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t39,4,False
loso_s9,expert_clean_only,train,s04_0train_r1_t47,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t01,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t02,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t03,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t04,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t05,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t06,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t07,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t09,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t11,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t13,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t14,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t20,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t22,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t23,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t24,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t27,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t31,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t32,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t33,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t34,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t35,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t37,4,False
loso_s9,expert_clean_only,train,s04_0train_r2_t39,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t04,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t05,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t06,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t09,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t11,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t15,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t16,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t17,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t18,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t20,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t21,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t25,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t28,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t31,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t32,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t33,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t39,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t41,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t43,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t46,4,False
loso_s9,expert_clean_only,train,s04_0train_r3_t48,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t02,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t04,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t05,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t07,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t09,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t14,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t16,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t21,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t23,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t28,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t29,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t32,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t36,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t37,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t38,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t40,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t43,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t44,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t45,4,False
loso_s9,expert_clean_only,train,s04_0train_r4_t48,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t01,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t03,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t07,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t08,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t14,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t17,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t19,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t22,4,False
loso_s9,expert_clean_only,train,s04_0train_r5_t25,4,False
